Date,Close,High,Low,Open,Volume,sentiment_score
2010-03-05,14.003628730773926,14.08950685499785,13.896656107723627,13.93264501391342,156331512,0.0
2010-03-08,13.96069049835205,14.027705399433176,13.924205963491536,14.017776740463669,95360544,0.0
2010-03-09,13.903854370117188,14.014799594146398,13.812267998053994,13.895414489524391,126936936,0.0
2010-03-10,14.307425498962402,14.358305974423656,13.953989075921184,13.9924599100155,225969804,0.0
2010-03-11,14.423830032348633,14.54966682104457,14.251579104611066,14.25306882907135,169162668,0.0
2010-03-12,14.384117126464844,14.601042745876924,14.37468504318008,14.597567668260776,110025864,0.0
2010-03-15,13.978065490722656,14.133686372470066,13.799858493243391,14.06493487558153,185969844,0.0
2010-03-16,14.02820110321045,14.108121275078812,13.918001217015538,13.944558038904974,137122740,0.0
2010-03-17,14.037137985229492,14.18332773765899,14.004623208061592,14.105144151263788,132731136,0.0
2010-03-18,14.057984352111816,14.10861701044345,13.972603753911152,14.01628625675492,71016912,0.0
2010-03-19,13.899137496948242,14.097696482437346,13.831626968953556,13.899137496948242,191576232,0.0
2010-03-22,13.837087631225586,14.069153597181192,13.757167460883547,13.802588450291148,160031808,0.0
2010-03-23,13.62611961364746,13.85719244034866,13.452380845330708,13.825671761061647,219831948,0.0
2010-03-24,13.832867622375488,13.895413346703515,13.395293474837748,13.539495959395683,262345392,0.0
2010-03-25,13.970619201660156,14.196975979803405,13.865878801247016,13.87481336473407,157078764,0.0
2010-03-26,13.965903282165527,14.082556750204324,13.8996346613181,14.029938735049996,107740152,0.0
2010-03-29,13.959946632385254,14.016287541440136,13.913285622320863,13.973598184283803,124055820,0.0
2010-03-30,14.065678596496582,14.08851252410266,13.906086080150176,13.969377138177318,79036884,0.0
2010-03-31,14.075855255126951,14.140883857217728,13.96888168658744,14.02447820448963,121110768,0.0
2010-04-01,14.117551803588867,14.232965247581214,14.036887245888856,14.180842863999487,84023892,0.0
2010-04-05,14.172406196594238,14.268457961303143,14.122516976214412,14.169675507823046,75983940,0.0
2010-04-06,14.103157997131348,14.16942756611592,14.033165535556916,14.133934287550256,82321596,0.0
2010-04-07,13.987000465393066,14.116311388042329,13.945303313592795,14.080323427972992,103136760,0.0
2010-04-08,14.085039138793944,14.143615108000825,13.900379504886422,13.98154064408994,77822100,0.0
2010-04-09,14.053518295288086,14.116808414325336,13.998417404810676,14.085038974631658,82181736,0.0
2010-04-12,14.215096473693848,14.246616207826325,14.05351858320505,14.0815651309333,94001904,0.0
2010-04-13,14.56356716156006,14.61593736437791,14.175384667212167,14.210131664949426,156335508,0.0
2010-04-14,14.618916511535645,14.701814248273967,14.495065062518004,14.64522457549557,135971892,0.0
2010-04-15,14.775280952453612,14.838324207350896,14.601294356922567,14.697594886701973,270201528,0.0
2010-04-16,13.6546630859375,14.117800955050969,13.641756868986064,13.973598454665115,488930580,0.0
2010-04-19,13.653420448303224,13.749970674580112,13.526840213953362,13.619913470572111,155604240,0.0
2010-04-20,13.776031494140623,13.890699612506872,13.677248095813992,13.754438527975063,118976904,0.0
2010-04-21,13.757664680480955,13.905343201347884,13.704550089370343,13.81127490057816,95564340,0.0
2010-04-22,13.577969551086426,13.712989676222085,13.485887545311732,13.700580033830336,131096772,0.0
2010-04-23,13.52659034729004,13.634061435097475,13.459080763656726,13.582684385138185,83492424,0.0
2010-04-26,13.195244789123535,13.526589764073488,13.134932232523465,13.526094135128792,174577248,0.0
2010-04-27,13.131211280822754,13.361290956260284,13.0857902896853,13.128480592136263,153634212,0.0
2010-04-28,13.134437561035156,13.274421534842444,12.931906912390174,13.206663188851424,136107756,0.0
2010-04-29,13.204180717468262,13.315871279218282,13.07189128496698,13.238185217531564,122233644,0.0
2010-04-30,13.047816276550291,13.345157728964743,13.041362695233774,13.18258858214123,97318584,0.0
2010-05-03,13.16943359375,13.22701546727354,13.0324271743865,13.067672638316123,74237688,0.0
2010-05-04,12.568047523498535,13.07362882540263,12.514437302383929,13.06816839373491,242808948,0.0
2010-05-05,12.652186393737791,12.8001127228696,12.421609205287885,12.434267606906689,183104712,0.0
2010-05-06,12.376934051513672,12.84478889694504,11.417149466424144,12.62711791579129,199803996,0.0
2010-05-07,12.239680290222168,12.541986529967444,11.94655642835327,12.409199584632772,203356440,0.0
2010-05-10,12.947294235229492,12.976333929892066,12.7226750062091,12.75667761136267,164954880,0.0
2010-05-11,12.634564399719238,12.903363667270568,12.613963638079792,12.798872972145086,132771096,0.0
2010-05-12,12.54372215270996,12.708775098512696,12.45958346700683,12.708775098512696,153917928,0.0
2010-05-13,12.67998504638672,12.955981331030753,12.667326644846629,12.819471494381853,132898968,0.0
2010-05-14,12.596837997436523,12.682715176404312,12.316870051544312,12.652434515918648,164475360,0.0
2010-05-17,12.607758522033691,12.617438420549783,12.368991160111731,12.578223197520945,111640248,0.0
2010-05-18,12.369487762451172,12.682218289448643,12.337221749278022,12.658143396202782,112906980,0.0
2010-05-19,12.271697998046877,12.396045067707895,12.1056528295306,12.317118043573233,137690172,0.0
2010-05-20,11.78969669342041,12.052043346430809,11.759664791011543,12.039384943547816,196335468,0.0
2010-05-21,11.716228485107422,12.037646720794571,11.52635718193001,11.642017502861748,387244368,0.0
2010-05-24,11.843058586120604,12.15653352016361,11.834124022239324,11.931665510727266,173650176,0.0
2010-05-25,11.840825080871582,11.850256219334764,11.516677107273372,11.619430264123013,120575304,0.0
2010-05-26,11.801112174987791,12.155787644545583,11.78944597792683,11.964923212493392,138884976,0.0
2010-05-27,12.173162460327148,12.219079077295746,11.9396067770442,12.03640481317458,112251636,0.0
2010-05-28,12.053282737731934,12.247375400935756,11.98800631893842,12.22975219610535,115676208,0.0
2010-06-01,11.972369194030762,12.188054819311034,11.916524860769762,11.92421940610399,106565328,0.0
2010-06-02,12.245388984680176,12.257798626434589,11.949784129578124,12.079343816236063,101530368,0.0
2010-06-03,12.548935890197754,12.60850406086355,12.278399085625628,12.28857461327056,145881972,0.0
2010-06-04,12.378173828125,12.63952729078814,12.328037745111027,12.402994055162877,156655188,0.0
2010-06-07,12.050552368164062,12.43253001619968,11.991729533717669,12.386613397801222,145162692,0.0
2010-06-08,12.032186508178713,12.132955260767698,11.852489783818973,12.108382845329782,107296596,0.0
2010-06-09,11.76512336730957,12.133946994666248,11.714988226240164,12.092746417176532,109050840,0.0
2010-06-10,12.087533950805664,12.124516007311565,11.810296690612953,11.922729747079863,103012884,0.0
2010-06-11,12.124515533447266,12.129728150277328,11.953755275886923,11.975597001134568,71196732,0.0
2010-06-14,11.992722511291504,12.273435802480757,11.992722511291504,12.272939227628257,81534384,0.0
2010-06-15,12.360054969787598,12.419871896533945,11.967654000783783,11.9899913537991,170213616,0.0
2010-06-16,12.441466331481934,12.509224679516263,12.313395420632173,12.314885145190068,91480428,0.0
2010-06-17,12.411931037902832,12.55563696306379,12.327791394650468,12.495574106301252,79012908,0.0
2010-06-18,12.410687446594238,12.496068042486732,12.363530813138128,12.472240965436972,114801084,0.0
2010-06-21,12.126004219055176,12.434019646353413,12.034915372251422,12.407461879299886,119220660,0.0
2010-06-22,12.068669319152832,12.325555493635385,12.055763104105887,12.1592625306575,88699212,0.0
2010-06-23,11.96442699432373,12.084555542971804,11.867878656831095,12.084555542971804,81082836,0.0
2010-06-24,11.79193115234375,11.981803432945084,11.746262338677012,11.90511050958614,75668256,0.0
2010-06-25,11.731863975524902,11.855218827017712,11.67924596555262,11.840575073100926,89718192,0.0
2010-06-28,11.71697235107422,11.852736842234371,11.640775079007485,11.729630751651053,70421508,0.0
2010-06-29,11.274683952331545,11.530079496636787,11.196749129197364,11.502530469273736,139943916,0.0
2010-06-30,11.043608665466309,11.363288382873082,11.037900419999726,11.292054965419272,143983872,0.0
2010-07-01,10.90809154510498,11.129236626982872,10.762647159036463,11.052046206857586,140403456,0.0
2010-07-02,10.835122108459473,10.977339238931217,10.82147055786623,10.960958891590138,77362560,0.0
2010-07-06,10.823209762573242,11.111120066256126,10.762648442021032,11.020030270940635,102301596,0.0
2010-07-07,11.173914909362791,11.200969255170222,10.806084390757484,10.878806600924396,125062812,0.0
2010-07-08,11.331768035888672,11.350880965320496,11.160512139912187,11.2570604781986,106649244,0.0
2010-07-09,11.603049278259276,11.746259561481384,11.486148001350069,11.71399449502999,173086740,0.0
2010-07-12,11.81004810333252,11.899648177045028,11.692153667755786,11.724170922188629,133242624,0.0
2010-07-13,12.141890525817873,12.235957887965975,11.920497580592448,11.96939270807992,158892948,0.0
2010-07-14,12.1950044631958,12.25680485433721,12.073882771567456,12.158766797742166,124595280,0.0
2010-07-15,12.261520385742188,12.278398253653792,11.980062737424054,12.204683853417125,194133672,0.0
2010-07-16,11.407468795776367,11.679246553395616,11.405234682064162,11.643506409140995,312679008,0.0
2010-07-19,11.570536613464355,11.65666161114184,11.355595368093754,11.442217886487052,181829988,0.0
2010-07-20,11.953009605407717,11.987757545729597,11.432041152624748,11.442712308753755,162017820,0.0
2010-07-21,11.851495742797852,12.055020477938024,11.800119639446583,12.012825806463164,131052816,0.0
2010-07-22,12.032930374145508,12.136429810995503,11.975099742214256,11.993715150320746,85822092,0.0
2010-07-23,12.163235664367676,12.176389695479203,11.913795243665785,11.932658466679891,90485424,0.0
2010-07-26,12.136181831359863,12.180360914626531,12.034668687305052,12.139159388825895,79728192,0.0
2010-07-27,12.227023124694824,12.347896069916144,12.165966169956448,12.176142644365145,97949952,0.0
2010-07-28,12.021512031555176,12.29204976274074,11.97981488256913,12.284355218075977,99740160,0.0
2010-07-29,12.037397384643556,12.133946663392416,11.896916840947306,12.061224463300269,106912980,0.0
2010-07-30,12.03392219543457,12.096220107154146,11.892200688927362,11.904859090368864,85678236,0.0
2010-08-02,12.17192268371582,12.243155164120804,12.085797686991937,12.13667816526076,74273652,0.0
2010-08-03,12.157526016235352,12.222802432071504,12.081328737703124,12.174155124762954,72019908,0.0
2010-08-04,12.566807746887209,12.583684671211005,12.187807624042176,12.215854172271133,152347500,0.0
2010-08-05,12.610984802246094,12.62339538931406,12.498302989992393,12.556133620578663,96719184,0.0
2010-08-06,12.415406227111816,12.552411713907064,12.311907722599525,12.543973724099123,132647220,0.0
2010-08-09,12.542731285095217,12.546455123731375,12.443701012967328,12.465790555133678,74813112,0.0
2010-08-10,12.502028465270996,12.558866903817256,12.374454111350277,12.46827272083182,82877040,0.0
2010-08-11,12.20493221282959,12.360304325257106,12.19897520672931,12.353602929858493,88831080,0.0
2010-08-12,12.21163558959961,12.2796417583988,11.975846694131311,12.011339030297613,88095816,0.0
2010-08-13,12.07115364074707,12.191281242975212,12.062713760155264,12.13692568789628,77310612,0.0
2010-08-16,12.052289962768556,12.158519140565389,11.925956598576288,12.00488361968978,52147800,0.0
2010-08-17,12.174650192260742,12.27839742917185,12.0632093570323,12.12525850176003,75552372,0.0
2010-08-18,11.966909408569336,12.183338471897644,11.95201783896799,12.172666369521377,107348544,0.0
2010-08-19,11.61496353149414,11.975844788661297,11.597092513137127,11.93861397334592,156843000,0.0
2010-08-20,11.46728515625,11.704811556009693,11.442464927692304,11.614963671747503,156547296,0.0
2010-08-23,11.518165588378906,11.621912838077977,11.36080812073321,11.454378897049056,119328552,0.0
2010-08-24,11.203449249267578,11.37669237490005,11.19178305189069,11.360062321204538,110397492,0.0
2010-08-25,11.28361701965332,11.362792796506133,11.168948914102836,11.168948914102836,103580316,0.0
2010-08-26,11.193273544311523,11.34914223766676,11.179870752988917,11.319359097711486,71008920,0.0
2010-08-27,11.388110160827637,11.416901098263018,11.110623183385693,11.232489274947486,92403504,0.0
2010-08-30,11.235715866088867,11.41119216899772,11.229014470526591,11.396051838896748,49206744,0.0
2010-08-31,11.169445037841797,11.2898213840191,11.11930895696086,11.171679151395749,77794128,0.0
2010-09-01,11.425338745117188,11.539758092597037,11.23099922994719,11.292552750898396,129002868,0.0
2010-09-02,11.496075630187988,11.527099732318634,11.424842210811128,11.487637641922516,67300632,0.0
2010-09-03,11.672794342041016,11.712010514559614,11.601809674156115,11.678254773867309,101514384,0.0
2010-09-07,11.52635669708252,11.605531532723257,11.492104384575107,11.528837679484058,68327604,0.0
2010-09-08,11.679741859436035,11.727396014362544,11.529085795828111,11.54596271787078,95975928,0.0
2010-09-09,11.818734169006348,11.923474567286648,11.679742404390565,11.859687876605868,97126776,0.0
2010-09-10,11.817742347717283,11.90833557606675,11.79143428380649,11.889223591476922,78893028,0.0
2010-09-13,11.969889640808104,12.021514512902517,11.901882526414772,11.935887029468384,89570340,0.0
2010-09-14,11.924220085144045,12.031442421807824,11.915533335497608,11.963435311662042,88571340,0.0
2010-09-15,11.929430961608888,11.96045601127839,11.876316371682025,11.912306223818382,96015888,0.0
2010-09-16,11.93985652923584,11.974355711982518,11.898902819344803,11.912306556766069,78701220,0.0
2010-09-17,12.165467262268066,12.191527506634936,11.942833399079012,12.006620084605032,225438336,0.0
2010-09-20,12.615453720092772,12.668319551230628,12.21287528943388,12.223796152640022,175963860,0.0
2010-09-21,12.744019508361816,12.905846147540906,12.631088936237276,12.65020091865152,178473348,0.0
2010-09-22,12.807062149047852,12.851240280313371,12.699839827762837,12.72912733619852,101382516,0.0
2010-09-23,12.74451732635498,12.898648489678989,12.690409583078043,12.772563874797385,92603304,0.0
2010-09-24,13.087279319763184,13.100682111391473,12.863155700518428,12.94952945675782,134141724,0.0
2010-09-27,13.164718627929688,13.324558033320764,13.125998085536429,13.125998085536429,124171704,0.0
2010-09-28,13.084299087524414,13.243642841461826,12.867870042390704,13.240913098940451,146041812,0.0
2010-09-29,13.097206115722656,13.227511130297115,13.023243898309802,13.101177768376456,86801112,0.0
2010-09-30,13.050049781799316,13.200953669001416,12.879536391209555,13.1336918995193,129634236,0.0
2010-10-01,13.045830726623535,13.169929981602992,12.980802123016204,13.154540890816076,88911000,0.0
2010-10-04,12.964669227600098,13.11110583363392,12.877798900263242,13.029200308711962,77542380,0.0
2010-10-05,13.358809471130373,13.402740739208124,13.068912853888454,13.114333846532851,140143716,0.0
2010-10-06,13.262507438659668,13.40149920777332,13.15305194070392,13.38437352405138,110381508,0.0
2010-10-07,13.154788970947266,13.333243771723737,13.133196006263288,13.308672304004592,95736168,0.0
2010-10-08,13.31214714050293,13.343172190749645,13.095470255331223,13.223293348844862,114253632,0.0
2010-10-11,13.373948097229004,13.516911517100382,13.332499705781052,13.365013533763602,104946948,0.0
2010-10-12,13.437238693237305,13.55141022772274,13.347887386546711,13.405718016004608,149993856,0.0
2010-10-13,13.48464584350586,13.58864091111706,13.460570949411307,13.57648002975244,122101776,0.0
2010-10-14,13.425823211669922,13.533044598591598,13.331010520793775,13.506487775749124,265098636,0.0
2010-10-15,14.927922248840332,14.932638291058456,14.683446630685784,14.873815454005678,592399008,0.0
2010-10-18,15.33149242401123,15.380636303499362,14.905583531064538,14.905583531064538,283644072,0.0
2010-10-19,15.086273193359377,15.259764139992935,14.962918332458488,15.11158905070826,183332484,0.0
2010-10-20,15.089995384216309,15.323302304264534,15.078082318328546,15.093966090893309,140862996,0.0
2010-10-21,15.18952465057373,15.289051492006172,15.040852978806512,15.177610637661438,116703180,0.0
2010-10-22,15.202927589416504,15.259765074081992,15.141374062439487,15.18778631277732,90153756,0.0
2010-10-25,15.301461219787598,15.505977214480556,15.263486961013404,15.278875105279552,126209664,0.0
2010-10-26,15.353582382202148,15.418858796309618,15.165696445136357,15.217073493829927,100415484,0.0
2010-10-27,15.300716400146484,15.388331112991976,15.197962303798834,15.283342902947457,89586324,0.0
2010-10-28,15.353087425231934,15.413151225241808,15.222038016470506,15.389571960487212,87284628,0.0
2010-10-29,15.231966972351074,15.363512020819808,15.214344712433611,15.315610043939344,91040868,0.0
2010-11-01,15.26423168182373,15.40471222840516,15.170164329386944,15.28235051506267,123360516,0.0
2010-11-02,15.279123306274414,15.388331935072433,15.253807448403473,15.355320586088546,79824096,0.0
2010-11-03,15.392797470092772,15.433750230832818,15.22700107376416,15.326281038324224,135084780,0.0
2010-11-04,15.494312286376951,15.634545972774063,15.440453304103636,15.503496556649756,142689168,0.0
2010-11-05,15.514416694641112,15.52459222244486,15.415881113261388,15.467258164687664,70557372,0.0
2010-11-08,15.55636215209961,15.62387268564544,15.466018633898138,15.488107229203155,83967948,0.0
2010-11-09,15.507962226867676,15.657626090770306,15.40098866280124,15.636529701184926,89398512,0.0
2010-11-10,15.45981216430664,15.46279066724837,15.326528650483844,15.439955793314027,99780120,0.0
2010-11-11,15.318588256835938,15.384609067254804,15.244625086172269,15.380886174564136,90373536,0.0
2010-11-12,14.973589897155762,15.31138845458808,14.92196408881098,15.239162831656888,135584280,0.0
2010-11-15,14.779501914978027,14.991214967164362,14.744256447557731,14.968380088747146,139016844,0.0
2010-11-16,14.487866401672363,14.839563412113474,14.481165005818422,14.712237836745444,132163704,0.0
2010-11-17,14.48364543914795,14.6313239568321,14.429538645373423,14.519635291310747,97602300,0.0
2010-11-18,14.80655288696289,14.891436913045917,14.60799389990564,14.618914762425888,103496400,0.0
2010-11-19,14.664335250854492,14.839562793744598,14.652173423853872,14.81747419941068,91808100,0.0
2010-11-22,14.6740140914917,14.729114980160505,14.463789847843062,14.580939889332438,87376536,0.0
2010-11-23,14.470243453979492,14.619162934378055,14.35085929848963,14.56952342286414,86417496,0.0
2010-11-24,14.767088890075684,14.807545076744193,14.570515256610577,14.576967891639391,95760144,0.0
2010-11-26,14.6437349319458,14.717698099990178,14.569275189055542,14.6551514241168,52391556,0.0
2010-11-29,14.447904586791992,14.638769971882782,14.394293424614562,14.623133067628771,114273612,0.0
2010-11-30,13.7926607131958,14.25455758468016,13.73309254373016,14.25455758468016,284411304,0.0
2010-12-01,14.007104873657228,14.186304070954344,13.958705379705073,13.973597895481438,150013836,0.0
2010-12-02,14.192508697509766,14.22998732799858,14.031923964809897,14.114078250302704,101814084,0.0
2010-12-03,14.221796035766602,14.308168841614243,14.09769678540108,14.133685690968466,105142752,0.0
2010-12-06,14.354829788208008,14.44517519225016,14.311396043915204,14.409682861656886,83668248,0.0
2010-12-07,14.572750091552734,14.71819449751668,14.544455730103785,14.675256380503352,121566312,0.0
2010-12-08,14.657137870788574,14.706281755601276,14.487121992132892,14.692630203558206,70205724,0.0
2010-12-09,14.680964469909668,14.782228847751876,14.61891531614848,14.74003606637691,74681244,0.0
2010-12-10,14.69858741760254,14.742767446244088,14.650933256669562,14.72166916285377,68119812,0.0
2010-12-13,14.758399963378906,14.966391016805616,14.745245934083348,14.820450055407896,95844060,0.0
2010-12-14,14.765600204467772,14.849491081368209,14.70528764580411,14.819706996686016,65666268,0.0
2010-12-15,14.651180267333984,14.803822640987851,14.62263714606894,14.747978308462768,86621292,0.0
2010-12-16,14.686176300048828,14.737304588136826,14.595830898267284,14.714470659680028,63812124,0.0
2010-12-17,14.663591384887695,14.70727389199735,14.58590437800325,14.668555241659917,123360516,0.0
2010-12-20,14.76932144165039,14.83931389541356,14.61047425878324,14.759145914716456,78853068,0.0
2010-12-21,14.96812915802002,15.009081917733264,14.83261247799241,14.856439555386602,75104820,0.0
2010-12-22,15.028194427490234,15.065673059036296,14.97334324330924,14.991213316643575,48251700,0.0
2010-12-23,14.996919631958008,15.040850893231053,14.942316269299615,15.02447054653324,44387568,0.0
2010-12-27,14.951006889343262,14.985753888653743,14.879525645362122,14.959941453680337,48275676,0.0
2010-12-28,14.86512851715088,14.987986806766443,14.842541456030249,14.942813630382016,42549408,0.0
2010-12-29,14.916752815246582,14.951748570799156,14.865127951383789,14.941573043400185,40727232,0.0
2010-12-30,14.863639831542969,14.924944600462418,14.8271552934566,14.842294678949312,39540420,0.0
2010-12-31,14.742270469665527,14.85271912656074,14.694120677954333,14.811021024812655,61510428,0.0
2011-01-03,14.99990177154541,15.030679010858709,14.80456906926366,14.80456906926366,94513392,0.0
2011-01-04,14.944552421569824,15.045322125058012,14.894912905070887,15.0314227577641,72907020,0.0
2011-01-05,15.117050170898438,15.148323981678429,14.893174367991142,14.893670942835673,101190708,0.0
2011-01-06,15.227002143859863,15.349363859872804,15.14137372410002,15.157009683528386,82229688,0.0
2011-01-07,15.299970626831056,15.344895038815636,15.143358504480306,15.286816597071294,83963952,0.0
2011-01-10,15.244624137878418,15.27391164857535,15.104391405158903,15.25926694737006,63104832,0.0
2011-01-11,15.289299964904783,15.3585470896208,15.251822279548447,15.331493692438308,57514428,0.0
2011-01-12,15.31064510345459,15.372198628627377,15.258523662628392,15.372198628627377,65242692,0.0
2011-01-13,15.30617904663086,15.380142219382527,15.243383606409582,15.313128257344909,53306640,0.0
2011-01-14,15.492077827453612,15.49431099535344,15.315856193294858,15.323798552826773,94529376,0.0
2011-01-18,15.8755464553833,15.934121476309937,15.51913152739415,15.538739139198327,144535320,0.0
2011-01-19,15.67996597290039,15.958196393345569,15.628092344367074,15.937347816131862,136107756,0.0
2011-01-20,15.55636215209961,15.73779641542376,15.469989341006023,15.691382273334408,219212568,0.0
2011-01-21,15.185552597045898,15.927667134543675,15.173887344793512,15.8743056757688,355819824,0.0
2011-01-24,15.166936874389648,15.201933576278092,14.922462211135493,15.07981967896443,183784032,0.0
2011-01-25,15.386096954345703,15.405456751900765,15.053758807553606,15.0954559599582,145726128,0.0
2011-01-26,15.301461219787598,15.450132883199116,15.271180560218076,15.396521719820582,81442476,0.0
2011-01-27,15.308659553527832,15.380885180429551,15.220797021650482,15.335961710684956,80687232,0.0
2011-01-28,14.916505813598633,15.397266877338366,14.885977338024563,15.365248677231234,169074756,0.0
2011-01-31,14.900869369506836,15.002879087691063,14.781486152230286,14.981286121076373,112083804,0.0
2011-02-01,15.165946006774902,15.223280068087597,14.969124538013595,15.003374961898276,109702188,0.0
2011-02-02,15.189770698547363,15.24784914009832,15.07882548609584,15.164950471771167,70357572,0.0
2011-02-03,15.143856048583984,15.176122063823977,15.044079499595732,15.127225993181366,59744196,0.0
2011-02-04,15.164456367492676,15.175872859520757,15.055993072228054,15.14385560557291,61969968,0.0
2011-02-07,15.246611595153809,15.348372555144303,15.12052508751738,15.144104354072535,71912016,0.0
2011-02-08,15.348122596740724,15.379147646357794,15.25206989061398,15.26249512450561,67728204,0.0
2011-02-09,15.301461219787598,15.374679994613505,15.19821054573036,15.31064454345101,73626300,0.0
2011-02-10,15.299970626831056,15.326280578064068,15.178849887141949,15.236928328886291,93282624,0.0
2011-02-11,15.50002098083496,15.512431568515744,15.214591652029656,15.23420021031106,103492404,0.0
2011-02-14,15.590612411499023,15.6275944663263,15.389323681100604,15.471229204405889,85034880,0.0
2011-02-15,15.491332054138184,15.638762749055909,15.465271808379711,15.570012203788764,83596320,0.0
2011-02-16,15.493071556091309,15.549660278710492,15.440452594601238,15.528067313064415,67292640,0.0
2011-02-17,15.518884658813477,15.568276358920103,15.39528197422484,15.419356869240334,59092848,0.0
2011-02-18,15.63851547241211,15.665816683193244,15.492077922067892,15.537250151297572,128587284,0.0
2011-02-22,15.145345687866213,15.510694250245722,15.084784364847028,15.389075975212824,145450404,0.0
2011-02-23,15.172894477844238,15.256786304857265,14.99121334919417,15.148323954580912,115468416,0.0
2011-02-24,15.110845565795898,15.216826935270936,14.925440595767355,15.174632260736082,108359532,0.0
2011-02-25,15.141124725341797,15.257281618652843,15.12772287998144,15.186297901470343,77218704,0.0
2011-02-28,15.224519729614258,15.30121358321213,15.09073963409386,15.140132276722255,91168740,0.0
2011-03-01,14.910797119140623,15.368973028388329,14.874559450432756,15.33323193454138,132795072,0.0
2011-03-02,14.911542892456056,15.0408538276098,14.772551111872112,14.886970475901965,80986932,0.0
2011-03-03,15.129210472106934,15.177113387277029,15.016031144958689,15.050283455493874,77734188,0.0
2011-03-04,14.907322883605955,15.114817397197996,14.896897649169423,15.09868297068571,120319560,0.0
2011-03-07,14.684934616088867,14.9835179588057,14.569274301744189,14.905584088454376,138369492,0.0
2011-03-08,14.701067924499512,14.841796279758531,14.648697726265956,14.71645606846465,91304604,0.0
2011-03-09,14.687664985656738,14.755672087502278,14.538248937375265,14.668553949595694,85953960,0.0
2011-03-10,14.402981758117676,14.55984265314157,14.381884421748236,14.530556088424827,124998876,0.0
2011-03-11,14.313878059387209,14.395535769211609,14.229987181642503,14.351355743633746,121158720,0.0
2011-03-14,14.147088050842283,14.35309281908938,14.098192930662645,14.216831746078986,112531356,0.0
2011-03-15,14.136414527893066,14.172155616687414,13.787446357248612,13.837086810899471,160063776,0.0
2011-03-16,13.827159881591797,14.14212548752084,13.682709567407269,14.097945459330209,151788060,0.0
2011-03-17,13.93289279937744,14.122516282782737,13.9125407981981,14.0103310430245,115856028,0.0
2011-03-18,13.92544651031494,14.097448674950536,13.892684868853484,14.014301242553032,131812056,0.0
2011-03-21,14.308666229248049,14.390572703915971,14.12301439090466,14.152797531667332,120715164,0.0
2011-03-22,14.32901668548584,14.376423026123293,14.20963348324647,14.327775721421268,75400524,0.0
2011-03-23,14.449146270751951,14.456343294863244,14.196975182538688,14.276150960473752,72575352,0.0
2011-03-24,14.56654453277588,14.603773456029677,14.365750486543618,14.530306867437988,83864052,0.0
2011-03-25,14.389081954956056,14.567040180942378,14.3766713679983,14.56629673750447,114221664,0.0
2011-03-28,14.280372619628906,14.5193878228131,14.264239138342177,14.44691342892009,88647264,0.0
2011-03-29,14.438474655151367,14.442446308094038,14.222045580839358,14.296256563985116,64127808,0.0
2011-03-30,14.441204071044922,14.532044155587457,14.409930262680549,14.504245425009518,56835108,0.0
2011-03-31,14.56331729888916,14.59806429173963,14.438720537641348,14.46999434457754,81094824,0.0
2011-04-01,14.688409805297852,14.772549442697336,14.612957862595907,14.612957862595907,104423472,0.0
2011-04-04,14.586151123046877,14.761378647980466,14.472475224413111,14.71819272168623,82097820,0.0
2011-04-05,14.124749183654783,14.432515832493785,14.040112976881366,14.422340305706326,241658100,0.0
2011-04-06,14.251084327697754,14.275407036768598,14.097697558812222,14.201444813999643,106625268,0.0
2011-04-07,14.395535469055176,14.411420187933428,14.251331089189785,14.28955410780292,101158740,0.0
2011-04-08,14.349865913391112,14.516904224199322,14.34738493100578,14.516904224199322,75995928,0.0
2011-04-11,14.330259323120115,14.348377210211568,14.22179603162699,14.301219627506349,74253672,0.0
2011-04-12,14.162476539611816,14.318841802204302,14.098936717421736,14.271435459435692,83340576,0.0
2011-04-13,14.303205490112305,14.335968079275142,14.190771487751126,14.284094452695737,82693224,0.0
2011-04-14,14.358552932739258,14.38188343546068,14.199457934817085,14.276150838091263,218033748,0.0
2011-04-15,13.171915054321287,13.545453775470936,13.156030334888827,13.534037283655415,561186252,0.0
2011-04-18,13.076108932495115,13.096461877629404,12.881521610685637,13.065684645464492,201390408,0.0
2011-04-19,12.944315910339355,13.176381872930971,12.928679951800117,13.153299183910857,107256636,0.0
2011-04-20,13.04856014251709,13.075614485033936,12.940842184848714,13.052779609774635,122277600,0.0
2011-04-21,13.03292465209961,13.111850731117457,12.965661933903023,13.092243118610384,98705196,0.0
2011-04-25,13.031682968139648,13.080081518153174,12.956230074167149,13.036646824976229,65166768,0.0
2011-04-26,13.224533081054688,13.339200249283914,13.035653040817198,13.068167814885284,139860000,0.0
2011-04-27,13.347143173217772,13.35583086848307,13.262507901324613,13.353100179726304,91844064,0.0
2011-04-28,13.35235595703125,13.38412539541362,13.255805731898548,13.354589124948982,79920000,0.0
2011-04-29,13.504502296447754,13.504502296447754,13.365759275640343,13.402741334954856,168970860,0.0
2011-05-02,13.366998672485352,13.544957845760534,13.331257581627458,13.544212510603046,85262652,0.0
2011-05-03,13.251091003417969,13.452628501980548,13.145357451626964,13.33150775125107,83176740,0.0
2011-05-04,13.29824924468994,13.377920661277086,13.229497745764712,13.28286109913414,84595320,0.0
2011-05-05,13.260522842407228,13.388344995541985,13.191772289104678,13.250347314074002,79832088,0.0
2011-05-06,13.286087989807127,13.438978193948724,13.283109486368406,13.356824845370246,82161756,0.0
